#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
11,Strategic Marketing Manager - Personal Care,Nouryon,https://www.indeed.com/viewjob?jk=34d4ecd5db8a49a9,"Radnor, PA, US",PA,N/A,2026-01-30,N/A
12,"Director, R&D Data Science, Data Products - Global Regulatory Affairs",Johnson & Johnson,https://www.indeed.com/viewjob?jk=fbf008c8aad7e0f9,"Spring House, PA, US",PA,"$164,000",2026-01-30,N/A
13,Biology Teacher,CCRES,https://www.indeed.com/viewjob?jk=2e2480953c3fe4ea,"West Grove, PA, US",PA,$500,2026-01-30,N/A
14,Lab Equipment Move Management Specialist II,Genesis AEC,https://www.indeed.com/viewjob?jk=5920a6660d1487d7,"Medford, MA, US",MA,"$1,000",2026-01-30,N/A
15,"Senior Network Architect, Infrastructure & Operations",Lantheus,https://www.indeed.com/viewjob?jk=db3734d2bcfdc501,"Bedford, MA, US",MA,"$139,000",2026-01-30,N/A
16,Quality Assurance Manager,Carrier,https://www.indeed.com/viewjob?jk=e6ea592f0d7ad7af,"Beverly, MA, US",MA,"$120,000",2026-01-30,N/A
17,Pilot Plant Downstream Engineer,Eurofins,https://www.indeed.com/viewjob?jk=3bf426bca45a1226,"Lexington, MA, US",MA,$30,2026-01-30,N/A
18,"Senior Program Director, Process Intensification Strategy & Innovation",Cytiva,https://www.indeed.com/viewjob?jk=2c5e770d4ee7f0a2,"Marlborough, MA, US",MA,"$210,000",2026-01-30,N/A
19,Senior ADS Programmer,Genentech,https://www.indeed.com/viewjob?jk=9da37dc84edb7ab4,"Boston, MA, US",MA,"$114,000",2026-01-30,N/A
20,Senior ADS Programmer,Genentech,https://www.indeed.com/viewjob?jk=3dc7d3f296bfaecf,"Boston, MA, US",MA,"$114,000",2026-01-30,N/A
21,CFO Advisory & Outsourcing - Partner,Kahn Litwin Renza,https://www.indeed.com/viewjob?jk=dd0ac51494871b29,"Boston, MA, US",MA,"$190,000",2026-01-30,N/A
22,Senior Global Order Processing Specialist,Rapid Micro Biosystems,https://www.indeed.com/viewjob?jk=7864b297a7c08ea0,"Lowell, MA, US",MA,"$66,000",2026-01-30,N/A
23,Director Quality Audits,Lantheus,https://www.indeed.com/viewjob?jk=944fa831aaba57e7,"Bedford, MA, US",MA,"$172,000",2026-01-30,2026-02-02
24,Field Applications Specialist - Core Histology,Leica Biosystems,https://www.indeed.com/viewjob?jk=c6e05f96c3142c62,"New York, NY, US",NY,"$85,000",2026-01-30,N/A
25,Senior Manager of Client Engagement & Project Management,Pharmaron,https://www.indeed.com/viewjob?jk=ac9be891665adad9,"Township of Franklin, NJ, US",NJ,$130k,2026-01-30,N/A
26,Senior Local Trial Manager,Johnson & Johnson,https://www.indeed.com/viewjob?jk=d649f2a2d5e9ecf2,"Raritan, NJ, US",NJ,"$92,000",2026-01-30,N/A
27,"Manager, Master Data Management & Integration - USA Remote",Danaher Diagnostics,https://www.indeed.com/viewjob?jk=59a0a2e1ebf1d9d9,"New York, NY, US",NY,"$140,000",2026-01-30,N/A
28,"Manager, Benefits Strategy & Global Projects - REMOTE",Danaher,https://www.indeed.com/viewjob?jk=7f82482ebd10878c,"New York, NY, US",NY,"$140,000",2026-01-30,N/A
29,Sr. Analyst- Government Technical Writing,SIA,https://www.indeed.com/viewjob?jk=5d3b89b603bf866b,"New York, NY, US",NY,"$77,000",2026-01-30,N/A
30,"Chief IP Counsel, Leica Biosystems",Leica Biosystems,https://www.indeed.com/viewjob?jk=64c71331be2b5e67,"New York, NY, US",NY,"$220,000",2026-01-30,N/A
31,"Senior Specialist, Source-to-Contract, NA",Johnson & Johnson,https://www.indeed.com/viewjob?jk=1b245f80e21903a8,"New Brunswick, NJ, US",NJ,"$94,000",2026-01-30,N/A
32,"Director, Commercial Excellence",Radiometer,https://www.indeed.com/viewjob?jk=2dad8c85fcd28c72,"New York, NY, US",NY,"$180,000",2026-01-30,N/A
33,"Director, Marketing (REMOTE - USA)",Radiometer,https://www.indeed.com/viewjob?jk=282b7ed05e89795b,"New York, NY, US",NY,"$180,000",2026-01-30,N/A
34,Quality Excellence Manager,Cytiva,https://www.indeed.com/viewjob?jk=84f3ea324b96b02f,"Hauppauge, NY, US",NY,"$120,000",2026-01-30,N/A
35,"Customer Success Manager, Senior Manager - Healthcare & Life Sciences (Multiple Levels)",Salesforce,https://www.indeed.com/viewjob?jk=40d5b73880a4977b,"New York, NY, US",NY,"$135,400",2026-01-30,N/A
36,Strategic Marketing Manager - Personal Care,Nouryon,https://www.indeed.com/viewjob?jk=c2cf5830294df634,"Bridgewater, NJ, US",NJ,N/A,2026-01-30,N/A
37,"Manager, Data Science",Teva Pharmaceuticals,https://www.indeed.com/viewjob?jk=a2307e9fe8376206,"Parsippany-Troy Hills, NJ, US",NJ,"$124,800",2026-01-30,N/A
38,Global Strategic Account (GSA) Program Director,Pall,https://www.indeed.com/viewjob?jk=57ba91fd7364de2a,"Port Washington, NY, US",NY,"$140,000",2026-01-30,N/A
39,"Manager, Clinical Site Operations",Leica Biosystems,https://www.indeed.com/viewjob?jk=3d9a59a017f20e5d,"New York, NY, US",NY,"$145,000",2026-01-30,N/A
40,"Manager, Field Operations",AbbVie,https://www.indeed.com/viewjob?jk=47aef60786cb849b,"Florham Park, NJ, US",NJ,N/A,2026-01-30,N/A
41,"Territory Sales Manager, NGS Clinical Solutions - New York/New Jersey Remote",Integrated DNA Technologies,https://www.indeed.com/viewjob?jk=10bdaa0ff937db69,"New York, NY, US",NY,"$140,000",2026-01-30,N/A
42,Aseptic Manufacturing Operator CAR T,Johnson & Johnson,https://www.indeed.com/viewjob?jk=a91d7e0caf93e192,"Raritan, NJ, US",NJ,"$52,500",2026-01-30,N/A
43,Head of Global Key Account Management,Lonza,https://www.indeed.com/viewjob?jk=b3a379ba6e2cce35,"Morristown, NJ, US",NJ,N/A,2026-01-30,N/A
44,Principal - Performance Partnership (REMOTE/USA),Danaher Diagnostics,https://www.indeed.com/viewjob?jk=f03f102575be6d02,"New York, NY, US",NY,"$180,000",2026-01-30,N/A
45,CAR-T Manufacturing Operator,Johnson & Johnson,https://www.indeed.com/viewjob?jk=52a4c12e1895ef4b,"Raritan, NJ, US",NJ,"$43,050",2026-01-30,N/A
46,Head of Internal Quality,Lantheus,https://www.indeed.com/viewjob?jk=d62175e5c40015e8,"Springfield, NJ, US",NJ,"$206,000",2026-01-30,N/A
47,Senior Clinical Research Associate (Oncology),Pharmaron,https://www.indeed.com/viewjob?jk=d46e9ed62c44cd91,"Piscataway, NJ, US",NJ,"$110,000",2026-01-30,N/A
48,"Associate Director Radiopharmaceutical Clinical Applications – Northeast (MA, NY City, ME, VT, NH, CT, RI)",Lantheus,https://www.indeed.com/viewjob?jk=aff6f2cf10cac7a3,"New York, NY, US",NY,"$163,000",2026-01-30,2026-02-02
49,Chief Executive Officer – HIWM,University Hospitals Birmingham NHS Foundation Trust,https://www.indeed.com/viewjob?jk=49517cfe82b31b0c,"Elizabeth, NJ, US",NJ,N/A,2026-01-30,N/A
50,"Strategic Engagement Lead, Life Sciences",Datavant,https://www.indeed.com/viewjob?jk=aebbfce540baed87,"New York, NY, US",NY,N/A,2026-01-30,N/A
51,"Intern - Life Sciences Advisory, Health Segment - Campus 2026",Guidehouse,https://www.indeed.com/viewjob?jk=e010be946ec3538c,"New York, NY, US",NY,"$59,000",2026-01-30,N/A
52,HPLC Analyst,Eurofins,https://www.indeed.com/viewjob?jk=63e2625237e0c46f,"Cambridge, MA, US",MA,$34,2026-01-30,N/A
53,HPLC Associate – Team Lead,Eurofins,https://www.indeed.com/viewjob?jk=1407060bcd049659,"Cambridge, MA, US",MA,$34,2026-01-30,N/A
54,HPLC Chemist,Eurofins,https://www.indeed.com/viewjob?jk=c42999274c69fce2,"Andover, MA, US",MA,$26,2026-01-30,N/A
55,Bioreactor Process Development Scientist,Eurofins,https://www.indeed.com/viewjob?jk=7bc537400ca57959,"Boston, MA, US",MA,$38,2026-01-30,N/A
56,"Senior Scientist, Protein Design",Johnson & Johnson,https://www.indeed.com/viewjob?jk=3d9d4dc556534335,"Spring House, PA, US",PA,"$109,000",2026-01-30,N/A
57,Medical Technologist I -Microbiology (Days),Boston Medical Center,https://www.indeed.com/viewjob?jk=7ecb0f630f61dd75,"Boston, MA, US",MA,$24,2026-01-30,N/A
58,"Scientist, Renal Cell Biology & Physiology (iPSC Differentiation/Reprogramming)",United Therapeutics,https://www.indeed.com/viewjob?jk=cfe6eb5b73f00feb,"Medford, MA, US",MA,"$111,000",2026-01-30,N/A
59,"Scientist, Renal Cell Biology & Physiology (Epithelial and Endothelial Cell Biologist)",United Therapeutics,https://www.indeed.com/viewjob?jk=d3fa09a265f68f13,"Medford, MA, US",MA,"$111,000",2026-01-30,N/A
60,"Senior Manager, Clinical Science",BioNTech,https://www.indeed.com/viewjob?jk=4eff1c376b8834e4,"Cambridge, MA, US",MA,"$130,800",2026-01-30,N/A
61,"Senior Director, Radiopharmaceutical Manufacturing Science and Technology (MSAT) – Oncology",Lantheus,https://www.indeed.com/viewjob?jk=6bf953156981f365,"Bedford, MA, US",MA,"$204,000",2026-01-30,2026-02-02
62,"Director, Global Product Strategy",BioNTech,https://www.indeed.com/viewjob?jk=ec7abec82bff175d,"Berkeley Heights, NJ, US",NJ,"$168,100",2026-01-30,N/A
63,"Senior Industry Executive, Healthcare",Genesys,https://www.indeed.com/viewjob?jk=a982b8ce024327d2,"New York, NY, US",NY,"$135,400",2026-01-29,N/A
64,Prenatal Sales Executive,Taylor Strategy Partners,https://www.indeed.com/viewjob?jk=9aa987ed808bbb55,"Jersey City, NJ, US",NJ,"$180,000 – $205,000",2026-01-29,N/A
65,Hereditary Cancer Screening Sales Executive,Taylor Strategy Partners,https://www.indeed.com/viewjob?jk=9b1218826f3c5430,"Spring Valley, NY, US",NY,"$180,000 – $205,000",2026-01-29,N/A
66,Prenatal Sales Executive,Taylor Strategy Partners,https://www.indeed.com/viewjob?jk=3d290745110e8052,"Boston, MA, US",MA,N/A,2026-01-29,N/A
67,Hereditary Cancer Screening Sales Executive,Taylor Strategy Partners,https://www.indeed.com/viewjob?jk=3f2351133a9a715b,"Boston, MA, US",MA,"$180,000 – $205,000",2026-01-29,N/A
68,Research Scientist I,Broad Institute,https://www.indeed.com/viewjob?jk=8486ae5cf1ad4763,"Cambridge, MA, US",MA,"$88,000",2026-01-29,N/A
69,"Medical Director, Neurology, Medical Affairs",Alexion Pharmaceuticals,https://www.indeed.com/viewjob?jk=303da65b6eb6c4f7,"Boston, MA, US",MA,N/A,2026-01-29,N/A
70,Prenatal Sales Executive,Taylor Strategy Partners,https://www.indeed.com/viewjob?jk=2dccc251bb6a9579,"Cherry Hill, NJ, US",NJ,"$180,000 – $205,000",2026-01-29,N/A
71,Research Pipeline Project Director,GSK,https://www.indeed.com/viewjob?jk=6281065126ddd4fc,"Cambridge, MA, US",MA,"$170,775",2026-01-28,N/A
72,Research Pipeline Project Director,GSK,https://www.indeed.com/viewjob?jk=f749d5410ce35b76,"Collegeville, PA, US",PA,"$170,775",2026-01-28,N/A
73,Research Scientist (Chen Lab),New York University,https://www.indeed.com/viewjob?jk=4fd3a1a3f0447967,"New York, NY, US",NY,"$62,500",2026-01-28,N/A
74,Co-Ad Non-Teaching - Vershon Lab,Rutgers University,https://www.indeed.com/viewjob?jk=837fbe874a23a082,"Piscataway, NJ, US",NJ,N/A,2026-01-28,2026-02-05
75,"Associate Director/Scientific Leader, Protein Design and Informatics",GSK,https://www.indeed.com/viewjob?jk=15a74d0aea3e1700,"Cambridge, MA, US",MA,"$157,575",2026-01-28,N/A
76,"Associate Director/Scientific Leader, Protein Design and Informatics",GSK,https://www.indeed.com/viewjob?jk=801151c758f2a42c,"Collegeville, PA, US",PA,"$157,575",2026-01-28,N/A
77,Clinical Laboratory Technologist -Microbiology Lab,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=9d07f0326581f0d2,"Stony Brook, NY, US",NY,"$87,394",2026-01-28,N/A
78,District Sales Manager,Mettler-Toledo,https://www.indeed.com/viewjob?jk=4509765215955ffa,"Boston, MA, US",MA,"$170,000",2026-01-28,N/A
79,Data Scientist,Corning,https://www.indeed.com/viewjob?jk=90c81cb061100753,"Tewksbury, MA, US",MA,"$108,951",2026-01-28,N/A
80,Program Manager I,Broad Institute,https://www.indeed.com/viewjob?jk=c69bf0e85afa78ed,"Cambridge, MA, US",MA,"$83,000",2026-01-27,N/A
81,"Director, Head of Computational Design",GSK,https://www.indeed.com/viewjob?jk=7b02d1acccd84fef,"Cambridge, MA, US",MA,"$178,200",2026-01-27,N/A
82,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=42a4519f8a5f3a6e,"Cambridge, MA, US",MA,"$178,200",2026-01-27,N/A
83,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=918b344ee0314269,"Collegeville, PA, US",PA,"$178,200",2026-01-27,N/A
84,"Director, Head of Computational Design",GSK,https://www.indeed.com/viewjob?jk=6859628204a73d80,"Collegeville, PA, US",PA,"$178,200",2026-01-27,N/A
85,Epic Analyst -Research Inc. Base Genomics,Westchester Medical Center Health Network,https://www.indeed.com/viewjob?jk=2a0bee1aee4e810e,"Valhalla, NY, US",NY,"$90,979",2026-01-27,N/A
86,Postdoctoral Associate - Proteomics,Broad Institute,https://www.indeed.com/viewjob?jk=0dbed8dfe51ae8da,"Cambridge, MA, US",MA,"$70,000",2026-01-27,N/A
87,"Senior Product Manager, Governance Engineering",GSK,https://www.indeed.com/viewjob?jk=ad7b54b95095b69b,"Cambridge, MA, US",MA,"$147,675",2026-01-26,N/A
88,Postdoctoral Associate,The Research Foundation for The State University of New York at Stony Brook,https://www.indeed.com/viewjob?jk=3bd126bd999f30cd,"Stony Brook, NY, US",NY,"$56,000",2026-01-26,2026-02-08
89,"Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=ae6b8b944600d6f9,"Boston, MA, US",MA,"$222,750",2026-01-26,N/A
90,"Director, Translational Lead Respiratory",GSK,https://www.indeed.com/viewjob?jk=246ed2710c679b8c,"Waltham, MA, US",MA,"$189,750",2026-01-26,N/A
91,"Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=e3df2a05e04a76c6,"Collegeville, PA, US",PA,"$222,750",2026-01-26,N/A
92,"Director, Translational Lead Respiratory",GSK,https://www.indeed.com/viewjob?jk=3dbbbd956ac0a620,"Collegeville, PA, US",PA,"$189,750",2026-01-26,N/A
93,Clinical Lab Tech - Core Lab Evening Shift,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=6812205b6c3dd5c4,"Stony Brook, NY, US",NY,"$89,142",2026-01-26,N/A
94,Clinical Laboratory Technologist/Technician -Histology,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=596b4e0518d7fb52,"Stony Brook, NY, US",NY,"$108,569",2026-01-26,N/A
95,Program Coordinator 1,Rutgers University,https://www.indeed.com/viewjob?jk=00aef62f0fed0346,"New Brunswick, NJ, US",NJ,N/A,2026-01-26,N/A
96,"Director, US Regional Regulatory Lead",SERVIER,https://www.indeed.com/viewjob?jk=1207673cc9b6ed93,"Boston, MA, US",MA,"$198,000 – $240,000",2026-01-26,N/A
97,Field Reimbursement Manager (FRM) - Pennsylvania Ecosystem,Genentech,https://www.indeed.com/viewjob?jk=f6cc612c43d3b3c3,"Philadelphia, PA, US",PA,"$153,800",2026-01-26,N/A
98,Dental Assistant II,Rutgers University,https://www.indeed.com/viewjob?jk=440a19882b688f93,"Newark, NJ, US",NJ,N/A,2026-01-26,N/A
99,Telecommunications Analyst III,Rutgers University,https://www.indeed.com/viewjob?jk=744a0e5b528d12d0,"Piscataway, NJ, US",NJ,N/A,2026-01-26,N/A
100,Work Assistant (Medical Interpreter) - Per Diem,Rutgers University,https://www.indeed.com/viewjob?jk=7dc68f2c015cad0c,"Plainfield, NJ, US",NJ,$15,2026-01-26,N/A
101,Postdoctoral Associate (Chen Lab),New York University,https://www.indeed.com/viewjob?jk=12ed9bbd4e8d2667,"New York, NY, US",NY,"$62,500",2026-01-23,N/A
102,Postdoctoral Associate / Senior Postdoctoral Associate,The Research Foundation for The State University of New York at Stony Brook,https://www.indeed.com/viewjob?jk=816f92c249f3786f,"Stony Brook, NY, US",NY,"$50,000",2026-01-23,2026-02-02
103,Post Doctoral Associate- Gliniak Lab,Rutgers University,https://www.indeed.com/viewjob?jk=7ecb2e8e18fe373c,"NJ, US",NJ,"$63,968",2026-01-23,N/A
104,Director - Sales & Business Development,Object Technology Solutions Inc,https://www.indeed.com/viewjob?jk=ca5e6ed7d6d7dac5,"New York, NY, US",NY,"$120,000",2026-01-23,N/A
105,Post-Doc Shumytsky Lab,Rutgers University,https://www.indeed.com/viewjob?jk=4c0c1a6303346e74,"Piscataway, NJ, US",NJ,"$63,968",2026-01-22,N/A
106,"Senior Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=2cc69439306dae1f,"Waltham, MA, US",MA,"$284,625",2026-01-22,N/A
107,"Senior Medical Director, Clinical Development, Advanced Pipeline Unit (APU), Hepatology",GSK,https://www.indeed.com/viewjob?jk=ac3024226516813b,"Collegeville, PA, US",PA,"$284,625",2026-01-22,N/A
108,Part Time Teaching - Summer 2026,Rutgers University,https://www.indeed.com/viewjob?jk=cb469520a25b428a,"Piscataway, NJ, US",NJ,"$2,777",2026-01-22,N/A
109,Global Marketing Director - Respiratory,GSK,https://www.indeed.com/viewjob?jk=e7d803d631a4d353,"Philadelphia, PA, US",PA,N/A,2026-01-22,N/A
110,"Co-op, Computational Biology",Biogen,https://www.indeed.com/viewjob?jk=ae20d06083610587,"Cambridge, MA, US",MA,$29,2026-01-20,N/A
111,Sr. Product Manager (CA or CP),Getinge,https://www.indeed.com/viewjob?jk=5d836242eef60f93,"Wayne, NJ, US",NJ,"$175,000",2026-01-13,N/A
112,Global Market Research Associate - VIE Contract,Sanofi,https://www.indeed.com/viewjob?jk=8a35b528ac3111d5,"Cambridge, MA, US",MA,N/A,2026-01-06,N/A
113,"Associate Director, HCP Marketing - Rare Franchise",ACADIA Pharmaceuticals,https://www.indeed.com/viewjob?jk=717c1e4b7e5202a8,"Princeton, NJ, US",NJ,N/A,2026-01-01,N/A
114,"Director, Data Science & AI",Biogen,https://www.indeed.com/viewjob?jk=e393dd51edbaf98a,"Cambridge, MA, US",MA,"$196,000",2025-12-31,N/A
115,"Senior Manager, Data Science & AI",Biogen,https://www.indeed.com/viewjob?jk=1cf4545efa1d496a,"Cambridge, MA, US",MA,"$142,000",2025-12-31,N/A
116,"Associate Director, Data Science and AI",Biogen,https://www.indeed.com/viewjob?jk=13fc8924110478e1,"Cambridge, MA, US",MA,"$162,000",2025-12-31,N/A
117,"Associate Director, Marketing - LUPUS",Biogen,https://www.indeed.com/viewjob?jk=43f7aa32d753164b,"Cambridge, MA, US",MA,"$164,000",2025-12-31,N/A
118,Fall 2026 Co-Op Hematology Translational Development,Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=a4af8a8982d272bd,"Cambridge, MA, US",MA,$27,2025-12-20,N/A
119,Director of Neurotechnology Innovation Center at Rutgers Brain Health Institute,Rutgers University,https://www.indeed.com/viewjob?jk=790866bb4253c578,"New Brunswick, NJ, US",NJ,"$150,000",2025-11-01,N/A
120,Associate Director for Clinical Research (Associate Professor - Professor Rank),Rutgers University,https://www.indeed.com/viewjob?jk=9411f0b97a5f45dd,"New Brunswick, NJ, US",NJ,"$344,678",2025-10-14,N/A
121,Director of Center on Research in Pain and Pain Therapeutics at Rutgers Brain Health Institute,Rutgers University,https://www.indeed.com/viewjob?jk=e74b36a9a3855e5d,"Newark, NJ, US",NJ,"$150,000",2025-10-06,N/A
122,Lab Operations Associate,The Engine,https://www.indeed.com/viewjob?jk=a6eff727a6a72f7e,"Cambridge, MA, US",MA,N/A,2025-09-20,N/A
123,Computational Biology Intern,Genmab,https://www.indeed.com/viewjob?jk=1385b3d6dec7b30e,"Princeton, NJ, US",NJ,N/A,2025-08-20,N/A
124,Sr Mgr Tech Operations Fermentation Chemistry,Melinta Therapeutics,https://www.indeed.com/viewjob?jk=5588b21b38c0f254,"Parsippany-Troy Hills, NJ, US",NJ,N/A,2025-08-20,N/A
125,Manager - Tech Ops (Lyophilization expert),Melinta Therapeutics,https://www.indeed.com/viewjob?jk=1298256a79ccb46b,"Parsippany-Troy Hills, NJ, US",NJ,N/A,2025-08-20,N/A
126,Advanced Practice Nurse,Rutgers University,https://www.indeed.com/viewjob?jk=8b5b96177d7ef789,"Newark, NJ, US",NJ,"$150,000",2025-07-29,N/A
127,Research Assistant I- The Nigrovic Lab,Boston Children's Hospital,https://www.indeed.com/viewjob?jk=7dd282f32fd24713,"Boston, MA, US",MA,$39644,2025-06-20,N/A
128,Managed Care Analyst,Novartis,https://www.indeed.com/viewjob?jk=57d2a6e0ae904b38,"East Hanover, NJ, US",NJ,"$60,620",2025-06-20,N/A
129,Research Technician - Spatial Transcriptome Comp Bio,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=cdf7d506861b93a9,"Boston, MA, US",MA,"$47,500",2025-05-20,N/A
130,Research Support Assoc.,Rutgers University,https://www.indeed.com/viewjob?jk=7be2f5a6b484108b,"Newark, NJ, US",NJ,N/A,2025-04-17,N/A
131,"Senior/Staff Applied Scientist, Multimodal Representation Learning (Oncology)",PATHOS,https://www.indeed.com/viewjob?jk=949372decfd0e016,"New York, NY, US",NY,N/A,N/A,N/A
132,Senior Director Bioinformatics,Association of Biomolecular Resource Facilities,https://www.indeed.com/viewjob?jk=9659cf3512c0588d,"Piscataway, NJ, US",NJ,"$180,000",N/A,N/A
133,Senior Account Manager,ABclonal Science Inc.,https://www.indeed.com/viewjob?jk=80e26de34571940f,"New York, NY, US",NY,"$100,000",N/A,N/A
134,"Technician, R&D Formulation",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=6943a6d3f63430d5,"North Brunswick, NJ, US",NJ,N/A,N/A,N/A
135,"Technician, R&D Formulation",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=59976ae66e14eee5,"North Brunswick, NJ, US",NJ,N/A,N/A,N/A
136,Operations Coordinator,Azenta Life Sciences,https://www.indeed.com/viewjob?jk=1e2f13148be48592,"South Plainfield, NJ, US",NJ,"$50,000",N/A,N/A
137,Scientist,Legend Biotech,https://www.indeed.com/viewjob?jk=f746346fe89f3a58,"Somerset, NJ, US",NJ,N/A,N/A,N/A
138,"(Associate) Director, Clinical Scientist",Immuneering Corporation,https://www.indeed.com/viewjob?jk=ae0197d1449b7fec,"New York, NY, US",NY,N/A,N/A,N/A
139,"Senior Scientist/Principal Scientist, Quantitative Pharmacology",Legend Biotech,https://www.indeed.com/viewjob?jk=d4c0932ccd028798,"Somerset, NJ, US",NJ,N/A,N/A,N/A
140,"2026 Intern, Biostatistics and Programming",Moderna,https://www.indeed.com/viewjob?jk=0dd9b0361b2a672a,"Cambridge, MA, US",MA,$20,N/A,N/A
141,Entrepreneur-in-Residence (EIR) – Liquid Biopsy Services,Alloy Therapeutics,https://www.indeed.com/viewjob?jk=1f0f47c2d31620d9,"Waltham, MA, US",MA,"$45,000",N/A,N/A
142,"Director, R&D Data Management Expert - Data Science Ecosystem Data Product Lead",Bayer,https://www.indeed.com/viewjob?jk=187f570679aae58e,"Cambridge, MA, US",MA,"$176,448",N/A,2026-02-11
143,Inside Sales Specialist,Zifo,https://www.indeed.com/viewjob?jk=06c584c289f9d069,"Boston, MA, US",MA,N/A,N/A,N/A
144,"Director, Field Health Economics & Outcomes Research (HEOR)",Nuvalent,https://www.indeed.com/viewjob?jk=5261ff3ddc9cd75e,"Cambridge, MA, US",MA,N/A,N/A,N/A
145,Client Engagement Manager,PA Consulting,https://www.indeed.com/viewjob?jk=a7ed3a333e3a2172,"Boston, MA, US",MA,"$145,100",N/A,N/A
146,"Associate Director, Safety Scientist",Intellia,https://www.indeed.com/viewjob?jk=9b4b0cc53a0ef87e,"Cambridge, MA, US",MA,"$178,880",N/A,N/A
147,Client Engagement Manager,PA Consulting,https://www.indeed.com/viewjob?jk=b1d184ddb2743a0f,"Boston, MA, US",MA,"$145,100",N/A,N/A
148,Director of Scientific Sales,Precisionary Instruments,https://www.indeed.com/viewjob?jk=401ed449d791cffa,"Ashland, MA, US",MA,"$120,000",N/A,N/A
149,"Manager, Clinical Data Management",Entrada Therapeutics,https://www.indeed.com/viewjob?jk=89300ac5d7a2e91e,"Boston, MA, US",MA,"$138,000",N/A,N/A
150,"Senior Research Scientist, DNA-Encoded Library Screening",C4 Therapeutics Inc,https://www.indeed.com/viewjob?jk=e00e4664bfdc7654,"Watertown, MA, US",MA,"$158,460",N/A,N/A
151,Manufacturing Science and Technology Scientist I/II,Candel Therapeutics,https://www.indeed.com/viewjob?jk=bbd2c7d18a0c1bdb,"Needham, MA, US",MA,$143K – $155K,N/A,N/A
152,Process Development Co-op (Fall 2026),WaVe Life Sciences,https://www.indeed.com/viewjob?jk=95c3f6bbb6ef6aab,"Lexington, MA, US",MA,N/A,N/A,N/A
153,Associate Director/Director of Preclinical Development,"Kernal Biologics, Inc.",https://www.indeed.com/viewjob?jk=3fe198454185bbd6,"Boston, MA, US",MA,N/A,N/A,N/A
154,Research Associate,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=904a436542b1dcf7,"Boston, MA, US",MA,"$47,700",N/A,N/A
155,Research Associate-1,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=ecc8feba96f12084,"Boston, MA, US",MA,"$47,700",N/A,N/A
